,name,posts,followers,following,likes,comments,description,date,img_src,post_url
28,Carlington Coffee House,100,"1,034",661,76,2.0,Community is one of the core values we built this little shop on. Community is what has allowed us to stay open these past few months. Community is what we plan on supporting as long as our doors are open and the coffees are pouring. 🙌🏿🙌🏾🙌🏽🙌🏼🙌🏻,2020-06-05T15:21:51.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CBDum6pl9mh/
29,Carlington Coffee House,100,"1,034",661,56,2.0,#blackouttuesday,2020-06-02T13:57:11.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CA72iJBFowu/
30,Carlington Coffee House,100,"1,034",661,,12.0,"Super excited to announce, Iced Drinks are now available at the shop ❄☕ !!!",2020-05-30T11:44:45.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAz4-tdFHEc/
31,Carlington Coffee House,100,"1,034",661,35,1.0,"<span class="""" title=""Edited"">CCH Online Store Spotlight <a class=""notranslate"" href=""/sauceitupgta/"" tabindex=""0"">@sauceitupgta</a> 🥘!!<br>.<br>These vegan marinades have been a team favourite long before we got together for the coffee shop. Made by a super friendly group in Toronto, the sauces are great for any type of protein or vegetable and all three flavours are delicious.<br>.<br>Check the online store for more information and head on over to <a class=""notranslate"" href=""/sauceitupgta/"" tabindex=""0"">@sauceitupgta</a> 's profile for some recipes and inspiration. .<br>.<br><a class="" xil3i"" href=""/explore/tags/carlington/"" tabindex=""0"">#carlington</a> <a class="" xil3i"" href=""/explore/tags/ottawa/"" tabindex=""0"">#ottawa</a> <a class="" xil3i"" href=""/explore/tags/local/"" tabindex=""0"">#local</a> <a class="" xil3i"" href=""/explore/tags/localgoods/"" tabindex=""0"">#localgoods</a> <a class="" xil3i"" href=""/explore/tags/toronto/"" tabindex=""0"">#toronto</a> <a class="" xil3i"" href=""/explore/tags/gta/"" tabindex=""0"">#gta</a> <a class="" xil3i"" href=""/explore/tags/marinade/"" tabindex=""0"">#marinade</a> <a class="" xil3i"" href=""/explore/tags/internationalflavours/"" tabindex=""0"">#internationalflavours</a> <a class="" xil3i"" href=""/explore/tags/bbq/"" tabindex=""0"">#bbq</a> <a class="" xil3i"" href=""/explore/tags/dangdatgood/"" tabindex=""0"">#dangdatgood</a> <a class="" xil3i"" href=""/explore/tags/ermagerd/"" tabindex=""0"">#ermagerd</a> <a class="" xil3i"" href=""/explore/tags/greek/"" tabindex=""0"">#greek</a> <a class="" xil3i"" href=""/explore/tags/jerk/"" tabindex=""0"">#jerk</a> <a class="" xil3i"" href=""/explore/tags/indian/"" tabindex=""0"">#indian</a> <a class="" xil3i"" href=""/explore/tags/easycooking/"" tabindex=""0"">#easycooking</a> <a class="" xil3i"" href=""/explore/tags/mealprep/"" tabindex=""0"">#mealprep</a> <a class="" xil3i"" href=""/explore/tags/wholefood/"" tabindex=""0"">#wholefood</a> <a class="" xil3i"" href=""/explore/tags/healthyeats/"" tabindex=""0"">#healthyeats</a></span>",2020-05-29T17:46:50.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAx9os5lCaj/
32,Carlington Coffee House,100,"1,034",661,73,6.0,"New to the shop, for all of the tea latte lovers 😊🎉!! .",2020-05-28T11:55:38.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAuwpjolIpw/
33,Carlington Coffee House,100,"1,034",661,73,1.0,Carlington Local Market is now live 🇨🇦🍁!!,2020-05-26T16:04:46.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAqDkhZFPqu/
34,Carlington Coffee House,100,"1,034",661,98,6.0,New specialty cookies are officially in 📢🍪!!!,2020-05-23T11:17:01.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAh0QXNF4SS/
35,Carlington Coffee House,100,"1,034",661,52,2.0,Shoutout to the beans! We couldn't have done it without them ☕🌱!!,2020-05-21T13:27:29.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAc5mLLF7nd/
36,Carlington Coffee House,100,"1,034",661,74,2.0,We call this the Abstract Latte Milk Pour 🖼🎨!!,2020-05-19T11:55:19.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAXldTblg2z/
37,Carlington Coffee House,100,"1,034",661,84,9.0,Orange Ginger Boost Tea Latte NOW AVAILABLE ☺🥳 !!,2020-05-16T14:51:16.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAQLNbWFS0o/
38,Carlington Coffee House,100,"1,034",661,93,5.0,New snacks on the way 🍪🤯 !!,2020-05-13T12:35:10.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAINP9uls-J/
39,Carlington Coffee House,100,"1,034",661,54,1.0,"Shout out to all the amazing Carlington moms, from the CCH Team ❤😊 !!",2020-05-10T13:46:46.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/CAAnDy3lHL7/
40,Carlington Coffee House,100,"1,034",661,,,"<span class="""">Now Available on the Online Store ❤😊 !! .<br>.<br>Just in time for Mother's Day, or for any of your other loved ones you feel like treating with something special from C.C.H. 🏠🎁 !!<br>.<br>.<br>.<br><a class="" xil3i"" href=""/explore/tags/carlington/"" tabindex=""0"">#carlington</a> <a class="" xil3i"" href=""/explore/tags/ottawa/"" tabindex=""0"">#Ottawa</a> <a class="" xil3i"" href=""/explore/tags/coffeeshop/"" tabindex=""0"">#coffeeshop</a> <a class="" xil3i"" href=""/explore/tags/cafe/"" tabindex=""0"">#cafe</a> <a class="" xil3i"" href=""/explore/tags/mothersday/"" tabindex=""0"">#mothersday</a> <a class="" xil3i"" href=""/explore/tags/giftideas/"" tabindex=""0"">#giftideas</a> <a class="" xil3i"" href=""/explore/tags/giftcards/"" tabindex=""0"">#giftcards</a> <a class="" xil3i"" href=""/explore/tags/treatyofriends/"" tabindex=""0"">#treatyofriends</a></span>",2020-05-08T18:06:44.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_77NoSF6-m/
41,Carlington Coffee House,100,"1,034",661,68,,"<span class="""">Dialing in the espresso, a tedious but very rewarding process ☕⏲!!<br>.<br>Balancing extraction time, dose and bean roast in hopes of getting a nice rich crema and a tasty shot 💃🕺!!<br>.<br>.<br>.<br>.<br><a class="" xil3i"" href=""/explore/tags/carlington/"" tabindex=""0"">#carlington</a> <a class="" xil3i"" href=""/explore/tags/ottawa/"" tabindex=""0"">#ottawa</a> <a class="" xil3i"" href=""/explore/tags/ottawacoffee/"" tabindex=""0"">#ottawacoffee</a> <a class="" xil3i"" href=""/explore/tags/espresso/"" tabindex=""0"">#espresso</a> <a class="" xil3i"" href=""/explore/tags/espressoshot/"" tabindex=""0"">#espressoshot</a> <a class="" xil3i"" href=""/explore/tags/coffeeshopdesign/"" tabindex=""0"">#coffeeshopdesign</a> <a class="" xil3i"" href=""/explore/tags/cafe/"" tabindex=""0"">#cafe</a></span>",2020-05-07T11:56:35.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_4sEFvFsz-/
42,Carlington Coffee House,100,"1,034",661,90,2.0,"Steam wands, portafilters and pulling shots, we all have this workhorse, and all its bits, to thank for our specialty coffees ☕🏡.",2020-05-05T12:40:51.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_znikMFVE-/
43,Carlington Coffee House,100,"1,034",661,,3.0,"NOW AVAILABLE on the store, Eco Options 🌳😊!!",2020-05-03T14:02:17.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_unQd_ljyg/
44,Carlington Coffee House,100,"1,034",661,83,2.0,NEW BAGEL ALERT 📢🥯!!,2020-05-02T14:45:56.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_sHeEUl4uB/
45,Carlington Coffee House,100,"1,034",661,,2.0,Rainy days can only mean one thing... slow-mo cookie videos by the window 🌧🍪 !!,2020-04-30T17:20:32.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_nPjS2lEfP/
46,Carlington Coffee House,100,"1,034",661,93,6.0,Sneak peek at some of our seating area (pre-organizing) ☕🏡.,2020-04-28T13:14:13.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_hpy07lAlI/
47,Carlington Coffee House,100,"1,034",661,55,2.0,Tea sampling on a Sunday 🍵🌱 !,2020-04-26T13:19:38.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_cg0viF3k9/
48,Carlington Coffee House,100,"1,034",661,95,5.0,"After weeks of practicing milk steaming and latte art, it's nice to change it up and break out the pour over for a cup of our medium Guatemala roast 😊☕🇬🇹.",2020-04-24T11:45:05.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_XMaheFgxs/
49,Carlington Coffee House,100,"1,034",661,63,2.0,"The best part of the photoshoot is destroying the evidence afterwards! The Complete Sweet Bagel, a Montreal-style bagel toasted with natural peanut butter, Canadian amber honey topped with pumpkin seeds, is definitely a CCH favourite at the moment. 🥯🥜🍯.",2020-04-22T12:01:58.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_SEwYSl6Ur/
50,Carlington Coffee House,100,"1,034",661,160,4.0,"New week, new hours for the shop coming up! We will be closed for the next few Mondays to start work on our new up and coming menu items ☕🍪🥤.⠀",2020-04-19T12:00:30.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_KWMojjDA1/
51,Carlington Coffee House,100,"1,034",661,92,6.0,The Complete Bagel! For anyone in need of a nice warm and toasty treat 🥯📢.,2020-04-17T11:47:55.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_FLLEflOxK/
52,Carlington Coffee House,100,"1,034",661,95,5.0,"A little bit of snow on the ground, makes this the perfect time to announce our new Hot Chocolate offerings ! .",2020-04-16T12:45:40.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B_Cs_LpFAo-/
53,Carlington Coffee House,100,"1,034",661,64,8.0,"For the caffeine free coffee lover, Decaf Americanos, Lattes and Cappuccinos are now available !! .",2020-04-14T13:12:03.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B-9masaFhfV/
54,Carlington Coffee House,100,"1,034",661,94,5.0,"First week is in the bag! We will be closed today, and back open tomorrow 😊 .",2020-04-13T11:59:49.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B-65WuplDDq/
55,Carlington Coffee House,100,"1,034",661,58,1.0,We've got bags of beans now available online! We have a dark and medium roast ready to go. ☕ . . . .,2020-04-12T13:39:38.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B-4f-77lT8V/
56,Carlington Coffee House,100,"1,034",661,114,4.0,"A big thanks to everyone who's stopped by so far ♥️♥️. It's been a positive few days, and so we'll be staying open for the weekend!",2020-04-09T21:51:35.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B-xp5ebFJRq/
57,Carlington Coffee House,100,"1,034",661,116,13.0,"Our new online order and pick-up is now open!! 🛒We'll be expanding our hours and offerings as we go, so stay tuned 📺.",2020-04-08T11:32:49.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B-t-So_lzXx/
58,Carlington Coffee House,100,"1,034",661,100,9.0,Still here. Waiting patiently. 🤷‍♂️🤷‍♀️ .,2020-04-01T17:46:11.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B-cndLkFNyY/
59,Carlington Coffee House,100,"1,034",661,126,8.0,"Putting on the finishing touches! 🔫 We're about ready to open, just putting up some final details and making sure we have safe and healthy cafe for y'all to visit. ☕. Shoutout to",2020-03-14T12:56:08.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9tv9B7l7wt/
60,Carlington Coffee House,100,"1,034",661,64,4.0,You can say we've become jacks of all trades on this project. ♥️,2020-03-07T14:37:35.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9b5_3_ljgW/
61,Carlington Coffee House,100,"1,034",661,75,4.0,☕🍽️,2020-03-05T12:45:47.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9WjnUvFS5Q/
62,Carlington Coffee House,100,"1,034",661,72,4.0,"Are you a barista looking for a cozy work environment at an up and coming coffee shop? Are you looking to become a barista? If so, we got the job for you. We're looking to fill a few more spots on our roster. Check out the link in our bio for more information! .",2020-03-03T12:59:02.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9Rbiprlsd5/
63,Carlington Coffee House,100,"1,034",661,100,15.0,We learned a lot this weekend. We had the pleasure of bringing in,2020-03-02T14:30:53.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9PBQifl3A3/
64,Carlington Coffee House,100,"1,034",661,64,7.0,🖌️,2020-02-28T13:07:05.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9HJSDQFzoN/
65,Carlington Coffee House,100,"1,034",661,62,4.0,"A bold claim for sure 😂. It's definitely the best coffee for us, as it is roasted locally🔥, sourced responsibly🤝, priced reasonably💵 and tastes delicious☕.",2020-02-27T12:20:02.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9EfGobFN7i/
66,Carlington Coffee House,100,"1,034",661,66,4.0,A nice find from the Great Glebe Garage Sale last year. A little sand and a fresh finish and these adorable chairs are good as new. .,2020-02-26T14:19:25.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B9CH-JGFFX-/
67,Carlington Coffee House,100,"1,034",661,83,11.0,We got some new floors! 🧻,2020-02-25T17:57:29.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8_8IaDlbbG/
68,Carlington Coffee House,100,"1,034",661,46,2.0,This was the original sink we found in the house. With a little bit of love it will have a new life as our staff handwashing sink. ♻️,2020-02-20T14:47:04.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8yuXahlJZy/
69,Carlington Coffee House,100,"1,034",661,52,3.0,✔️,2020-02-19T13:05:48.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8v9-1cnz9N/
70,Carlington Coffee House,100,"1,034",661,70,2.0,We've been putting a lot of work into the details these past few weeks. We're coming close to getting the shop to where we want it to be! 🔨💯🙌 Interested in being the first to know when we open? Sign up for our email newsletter and we'll let you know (along with other goodies 😯).,2020-02-18T21:58:55.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8uWMnflOBt/
71,Carlington Coffee House,100,"1,034",661,61,4.0,🌳,2020-02-14T18:12:42.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8jpIMdFCQh/
72,Carlington Coffee House,100,"1,034",661,61,5.0,Before and after! 📸,2020-02-12T16:20:57.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8eSwAQlNm2/
73,Carlington Coffee House,100,"1,034",661,42,3.0,🔪🧻🔨,2020-02-11T13:31:34.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8baklPF4hX/
74,Carlington Coffee House,100,"1,034",661,,2.0,💡⚡,2020-02-10T12:26:07.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8YuRsolSIm/
