,name,posts,followers,following,likes,comments,description,date,img_src,post_url
10,Daisy the Golden,25,151,69,25,,"<span class="""">Rolling into Friday like....<a class="" xil3i"" href=""/explore/tags/friyay/"" tabindex=""0"">#friyay</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a> <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dailydaisy/"" tabindex=""0"">#dailydaisy</a></span>",2020-08-21T21:31:42.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CEKqJFtnvFk/
11,Daisy the Golden,25,151,69,26,,"<span class="""">Obsessed with plants and weeds. My people grow a lot of them back here (weeds) <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dailydaisy/"" tabindex=""0"">#dailydaisy</a></span>",2020-08-21T18:38:12.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CEKWSZAn5ju/
12,Daisy the Golden,25,151,69,28,1.0,It is 50/50 Friday. I started on the living room rug but finished in the back yard. Winning! My people aren’t mad. Posing with the paws!,2020-08-21T11:12:43.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CEJjTizH-Cb/
13,Daisy the Golden,25,151,69,22,1.0,Pre-walk chilling. Sun’s up lots to sniff,2020-08-20T11:36:12.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CEHBMr1nGTs/
14,Daisy the Golden,25,151,69,19,,"<span class="""">The owners don’t have any time for these things behind me now. Oh well suck it up <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a> <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dailydaisy/"" tabindex=""0"">#dailydaisy</a></span>",2020-08-20T11:05:35.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CEG9sdPHpnP/
15,Daisy the Golden,25,151,69,20,1.0,Outside with the owners after they finished this thing called work. The best,2020-08-20T00:23:57.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CEF0RAvH1Xd/
16,Daisy the Golden,25,151,69,13,2.0,The owners tried to use this hockey thingy to keep me out of the raspberry bushes. As if,2020-08-18T13:47:01.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CECGlHOHZDq/
17,Daisy the Golden,25,151,69,,,"<span class="""">This is my brother Oscar. A bit of a grump but The Owners say he’s coming around. And I’m a golden so up for anything <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a></span>",2020-08-17T14:48:08.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_oi9zHtmI/
18,Daisy the Golden,25,151,69,10,1.0,It doesn’t look comfortable but don’t knock it until you try it,2020-08-17T12:38:10.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_Z59QHYG9/
19,Daisy the Golden,25,151,69,12,,"<span class="""">This was pick up day a week ago. I already look different. The owners put me in a pink collar. I like it even though it is a gender stereotype <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a></span>",2020-08-17T12:33:55.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_Za0tn_KX/
20,Daisy the Golden,25,151,69,9,1.0,It is a Bob Geldof day. We don’t like Mondays,2020-08-17T12:32:27.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_ZQA0HO6U/
21,Daisy the Golden,25,151,69,9,,"<span class="""">After the walk snoozes are the best <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a></span>",2020-08-17T12:25:37.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_Yd_nH1bn/
22,Daisy the Golden,25,151,69,9,,"<span class="""">A little wet...post walk with brother Oscar. Wet pebbles in mouth = bliss <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a></span>",2020-08-17T12:24:25.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_YVKynM65/
23,Daisy the Golden,25,151,69,8,,"<span class="""">This is me learning to sit. You will notice excellent puppy toys in the background including recycled giant pop bottle. Simple things <a class="" xil3i"" href=""/explore/tags/puppiesofinstagram/"" tabindex=""0"">#puppiesofinstagram</a> <a class="" xil3i"" href=""/explore/tags/dogsofinstagram/"" tabindex=""0"">#dogsofinstagram</a></span>",2020-08-17T12:21:46.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_YB2mHuUi/
24,Daisy the Golden,25,151,69,7,,"<span class="""">New puppy new Insta account! smashing <a class="" xil3i"" href=""/explore/tags/dailydaisy/"" tabindex=""0"">#dailydaisy</a></span>",2020-08-17T12:15:30.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118146433_338083947324001_2391736376850115934_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=5EV8g96rnRgAX8ceRiK&oh=114e8daea89b55e4ac3e2b31b5213edb&oe=5F75CC69,https://www.instagram.com/p/CD_XBlonbcK/
